state,date,new_cases,avg_cases,total_cases,recent_new,color,state_hindi,state_bengali,state_telugu,state_assamese
Andaman & Nicobar Islands,2020-04-11,0.0,0.14285714285714285,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-12,0.0,0.0,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-13,0.0,0.0,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-14,0.0,0.14285714285714285,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-15,0.0,0.42857142857142855,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-16,0.0,0.5714285714285714,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-17,1.0,0.7142857142857143,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-18,2.0,0.8571428571428571,4477.0,0.42857142857142855,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-19,1.0,1.0,4477.0,0.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-20,1.0,1.5714285714285714,4477.0,0.7142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-21,1.0,2.4285714285714284,4477.0,0.8571428571428571,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-22,1.0,2.7142857142857144,4477.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-23,4.0,2.5714285714285716,4477.0,1.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-24,7.0,2.4285714285714284,4477.0,2.4285714285714284,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-25,4.0,2.2857142857142856,4477.0,2.7142857142857144,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-26,0.0,2.142857142857143,4477.0,2.5714285714285716,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-27,0.0,1.5714285714285714,4477.0,2.4285714285714284,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-28,0.0,0.5714285714285714,4477.0,2.2857142857142856,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-29,0.0,0.0,4477.0,2.142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-04-30,0.0,0.0,4477.0,1.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-01,0.0,0.0,4477.0,0.5714285714285714,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-02,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-03,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-04,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-05,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-06,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-07,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-08,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-09,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-10,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-11,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-12,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-13,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-14,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-15,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-16,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-17,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-18,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-19,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-20,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-21,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-22,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-23,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-24,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-25,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-26,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-27,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-28,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-29,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-30,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-05-31,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-01,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-02,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-03,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-04,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-05,0.0,0.0,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-06,0.0,0.14285714285714285,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-07,0.0,0.2857142857142857,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-08,0.0,0.7142857142857143,4477.0,0.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-09,1.0,0.7142857142857143,4477.0,0.14285714285714285,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-10,1.0,0.7142857142857143,4477.0,0.2857142857142857,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-11,3.0,1.0,4477.0,0.7142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-12,0.0,1.1428571428571428,4477.0,0.7142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-13,0.0,1.4285714285714286,4477.0,0.7142857142857143,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-14,2.0,1.2857142857142858,4477.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-15,1.0,1.0,4477.0,1.1428571428571428,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-16,3.0,1.2857142857142858,4477.0,1.4285714285714286,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-17,0.0,1.2857142857142858,4477.0,1.2857142857142858,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-18,1.0,1.1428571428571428,4477.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-19,2.0,1.0,4477.0,1.2857142857142858,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-20,0.0,0.8571428571428571,4477.0,1.2857142857142858,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-21,1.0,1.7142857142857142,4477.0,1.1428571428571428,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-22,0.0,1.8571428571428572,4477.0,1.0,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-23,2.0,3.5714285714285716,4477.0,0.8571428571428571,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-24,6.0,3.5714285714285716,4477.0,1.7142857142857142,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-25,2.0,5.0,4477.0,1.8571428571428572,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-26,14.0,6.0,4477.0,3.5714285714285716,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
Andaman & Nicobar Islands,2020-06-27,0.0,6.714285714285714,4477.0,3.5714285714285716,green,अंडमान और निकोबार द्वीप समूह,আন্দামান ও নিকোবর দ্বীপপুঞ্জ,అండమాన్ నికోబార్ దీవులు,আন্দামান আৰু নিকোবৰ দ্বীপপুঞ্জ
